txn_id,acc_from,acc_to,amount,txn_time
1076,4,3180,11152,273331
1077,24,3328,84791,156844
1078,1,6104,29495,44332
1079,41,2569,87094,306843
1080,2,1945,88894,336864
1081,1,259,53478,77111
1082,6,1880,88231,245210
1083,4,6387,44530,33676
1084,62,3501,21198,266986
1085,1,7002,18515,359299
1086,4,878,95834,263937
1087,2,2550,20544,51355
1088,3,4034,52045,297377
1089,51,5280,58020,114207
1090,6,7130,63445,59721
1091,11,5882,17945,296160
1092,2,7393,63875,514
1093,2,4785,45385,311877
1094,8,1327,48911,103021
1095,1,4492,41655,26801
1096,1,2910,771,68647
1097,11,6182,97309,273020
1098,1,8100,72739,321346
1099,1,3491,97620,162361
1100,4,906,22296,311661
1101,1,6550,59322,207934
1102,1,779,35678,4462
1103,4,3371,35802,213956
1104,6,7525,89053,182445
1105,1,1128,70317,76649
1106,1,6947,71003,264760
1107,1,1238,31928,288076
1108,5,7314,22613,37577
1109,1,5138,13125,127761
1110,1,6149,7879,52718
1111,3,2617,19517,1532
1112,1,8773,86185,286736
1113,1,3868,22782,16529
1114,11,3228,89803,40264
1115,37,6337,68547,63732
1116,7,6736,29133,217756
1117,21,3893,70448,296402
1118,5,1409,85002,251074
1119,1976,6233,78674,6622
1120,2,8361,77662,160567
1121,5,7020,63196,96568
1122,1,380,46346,67844
1123,1,1634,6601,248455
1124,67,7484,14961,227385
1125,1,9186,47866,14463
1126,13,8735,79516,168109
1127,1,3551,60133,3366
1128,3,1326,14435,306259
1129,9,4339,84225,159349
1130,1,5954,55092,317461
1131,2,6479,45105,177436
1132,2,1883,78649,97552
1133,2,8168,10257,123904
1134,2,1906,90191,354277
1135,2,6804,98315,74117
1136,23,3941,76632,185795
1137,2,2204,97280,210620
1138,10,6254,57753,285162
1139,1,414,48793,190556
1140,2,7517,12904,102550
1141,3,8598,62630,150207
1142,17,763,21742,73291
1143,1,4730,87454,199639
1144,278,4947,38945,204988
1145,40,2883,64781,222436
1146,1,3579,112,155639
1147,188,1810,9388,239641
1148,2,1586,89680,156338
1149,1,1676,49099,97292
1150,1,3716,14772,315079
1151,2,8715,96617,220987
1152,1,6811,34332,251238
1153,1,4101,50896,164204
1154,1,9264,50791,310985
1155,2,7915,2864,113483
1156,1,9155,30321,1568
1157,1,8869,28822,255025
1158,6,3733,52634,119021
1159,6,1291,45157,302333
1160,575,2376,92661,311354
1161,1,2748,63250,30226
1162,1,9803,29237,146885
1163,1,4330,6538,197720
1164,8,2379,75892,49382
1165,1,7401,22327,67257
1166,2,4601,62891,65053
1167,2,335,11470,281267
1168,1,9559,52492,341838
1169,1,7872,43866,355020
1170,2,8531,86006,132144
1171,19,7817,37338,304945
1172,4,9835,7456,165531
1173,1,2209,13954,257076
1174,1,4574,71603,214549
1175,13,6841,46655,270944
1176,8,9059,81240,280252
1177,5,155,56711,40355
1178,2,5135,53266,127536
1179,1,6684,26230,49346
1180,1,7553,48041,184759
1181,2,2917,97629,217275
1182,1,9777,39989,319188
1183,2,7996,73473,265876
1184,1,9404,27691,275543
1185,25,9667,84971,304487
1186,41,878,51376,278084
1187,675,2732,91449,24831
1188,1,3395,84280,6799
1189,2,6980,64718,182484
1190,1,2814,15063,203958
1191,1,3187,55259,63195
1192,14,3967,10078,246524
1193,4,8633,43179,140384
1194,3,744,40695,361364
1195,4,923,31808,249678
1196,5,9853,46827,155113
1197,1,5455,65998,117917
1198,1,6900,30726,356560
1199,4,9601,71849,64835
1200,1,4563,96013,114205
1201,4,2526,19071,168903
1202,11,5604,13873,229610
1203,15,1143,78670,96604
1204,1,1094,82491,133202
1205,19,6898,23528,55729
1206,17,2986,92625,98498
1207,2,612,15928,284165
1208,2,9363,78412,136903
1209,1,1601,27252,290906
1210,1,3830,12297,164601
1211,2,864,79051,127068
1212,1,7706,78357,209686
1213,2,5533,81496,24192
1214,5,7023,91196,346870
1215,1,9492,70567,243697
1216,1,4548,95602,16836
1217,3,9919,23048,56420
1218,2,3084,43074,341234
1219,155,1523,54859,209957
1220,2,1091,27027,113138
1221,298,7709,25181,224811
1222,2,7836,90756,71348
1223,1,3709,92618,154002
1224,543,2954,40060,69523
1225,5,2798,96335,141754
1226,1,8606,94614,120342
1227,15,1005,53975,353218
1228,65,3029,96144,123045
1229,2,5056,1890,49359
1230,44,1637,85042,162532
1231,1,2756,38867,289799
1232,33,4436,20356,350960
1233,1179,505,20624,363399
1234,1,6027,960,315057
1235,1,6740,46012,47638
1236,1,8434,55811,344652
1237,1,5511,54596,143637
1238,1,9437,37357,54028
1239,1,5760,25219,325582
1240,3,1065,25235,245083
1241,1,5097,83400,70378
1242,1,5322,12235,358811
1243,4,915,66660,93892
1244,1,1247,87478,37015
1245,1,3271,41722,200976
1246,1,4378,23756,302990
1247,3,2875,4619,332490
1248,230,3963,62952,200400
1249,7,7091,76427,348109
1250,117,6938,78637,90843
1251,11,9337,45479,122541
1252,1,6287,12226,298153
1253,1,1072,81935,284042
1254,12,3144,79801,354842
1255,1,3777,40049,66489
1256,1,2438,38543,1154
1257,1,2912,67160,98473
1258,1,3135,26421,157239
1259,5,8828,79235,120625
1260,194,4217,27354,247800
1261,1,8632,49972,228684
1262,54,4169,95900,19547
1263,2,5931,37745,92133
1264,1,9209,23147,201180
1265,146,2189,72678,172895
1266,1,7369,35257,107061
1267,1,356,75710,182136
1268,1,9166,83048,274236
1269,15,6115,79794,142596
1270,36,7858,82780,4329
1271,1,6995,79306,221224
1272,1,3433,42300,315066
1273,1,7706,53066,172039
1274,1,7503,16332,288069
1275,3,75,4933,310336
1276,14,5575,35910,71500
1277,3,7461,27823,144060
1278,1257,6586,87421,197810
1279,2,7105,56322,235916
1280,3,9493,33845,239592
1281,1,1745,59976,336844
1282,1,7099,76578,26996
1283,1,4274,81426,230852
1284,60,1324,3450,112666
1285,14,4272,93825,234898
1286,1,6426,62972,187956
1287,2,5338,7,342161
1288,1,8894,95417,264862
1289,2,328,89945,50291
1290,1,4793,34179,295162
1291,41,2961,26793,148944
1292,6,6029,80046,335367
1293,1005,9429,67781,171792
1294,1,4559,42495,8724
1295,5,6701,53547,302312
1296,13,3758,63501,179913
1297,1,2224,93315,138566
1298,53,9192,56969,37802
1299,2,8800,77048,87986
1300,51,7303,16302,157634
1301,250,2131,43312,29202
1302,794,3944,70637,169726
1303,32,8037,56077,90403
1304,9,4930,67393,37406
1305,4,4086,67804,339123
1306,1,4006,99450,213493
1307,27,849,87973,202041
1308,1,8392,45980,115729
1309,1,1386,2849,41664
1310,24,2316,57577,287977
1311,3,9849,43708,44072
1312,356,3415,202,154113
1313,4,8253,48349,77296
1314,58,8024,60250,183647
1315,3,7780,6393,113370
1316,2,6799,19226,27057
1317,153,6922,28264,133028
1318,1,4609,27694,329708
1319,3,6603,66673,313393
1320,1,4008,30492,55025
1321,3,2467,25714,116576
1322,1,6909,11637,249969
1323,7,784,58785,115260
1324,21,7316,39513,146770
1325,30,7553,60497,224400
1326,1,6775,17814,203489
1327,1,6430,58262,282163
1328,1,675,66774,322046
1329,53,9082,79359,256055
1330,16,4342,64985,196259
1331,4,4700,85206,125529
1332,134,8232,93437,175261
1333,1,5803,24938,233899
1334,9,4158,3605,125843
1335,2,7631,55037,292329
1336,2,410,34753,78800
1337,1,7865,55215,244972
1338,1,5049,78221,233388
1339,1,4884,11570,39863
1340,1,7720,27224,341700
1341,11,974,81526,308471
1342,1,530,84326,24386
1343,3,4551,96794,17563
1344,13,6105,52223,187207
1345,7,2458,31742,152309
1346,7,5627,32004,275427
1347,990,5465,85813,344576
1348,2,4031,44821,94526
1349,67,2133,53952,225359
1350,1045,221,4826,136435
1351,2,9350,96583,41252
1352,1,4023,40327,306664
1353,1814,5926,55236,40788
1354,1,9796,65781,297637
1355,3,6539,41204,42127
1356,1,1668,89503,166872
1357,2,7338,36266,210656
1358,2,5112,95705,160649
1359,2,6965,12191,267768
1360,4,6691,66994,255256
1361,5,4599,94444,241990
1362,8,6744,52416,351910
1363,5,6282,71770,77208
1364,7,260,97043,195489
1365,7,6044,52969,179880
1366,672,9604,49143,8796
1367,3,1111,36206,86021
1368,6,3794,474,94624
1369,3,3047,65062,221676
1370,60,285,41360,145878
1371,21,3965,81677,280510
1372,2,2549,8794,132843
1373,1,1102,28349,46263
1374,3,6162,4225,161653
1375,2,7391,31934,111786
1376,3,1480,33205,237913
1377,8,8198,44510,87902
1378,1,4903,39643,67215
1379,1,5363,79392,137603
1380,1,274,97820,352426
1381,1,3702,66133,252105
1382,5,5855,10760,281685
1383,70,6657,54214,162579
1384,88,8142,62793,158569
1385,1,1478,26681,192136
1386,1,3079,1136,74111
1387,1,6126,25638,140266
1388,52,6856,41718,280239
1389,16,5723,27531,326108
1390,115,8815,47800,334337
1391,1,1949,64089,288557
1392,4,5632,81608,324994
1393,1,9460,68488,159168
1394,7,1245,22389,290456
1395,732,5412,47318,272016
1396,21,1813,49387,241548
1397,1,2914,28198,282087
1398,1,1591,77018,115522
1399,1,9371,12020,287170
1400,44,673,95990,29092
1401,2659,8731,8524,135372
1402,30,3098,33963,66656
1403,6,2836,40863,82306
1404,1,9966,48494,301064
1405,2,3968,6819,308087
1406,8,1665,22727,33195
1407,2,2536,61890,101289
1408,1,1428,38761,210543
1409,1,4088,10991,174242
1410,38,5839,47507,102644
1411,24,1029,42039,117156
1412,1,965,40280,155626
1413,1,7225,69839,46112
1414,5,1636,6220,323297
1415,9541,6673,47260,321867
1416,3,5126,41913,239400
1417,2,7081,31114,160132
1418,1,4974,15687,292743
1419,8,3011,78334,309861
1420,1,6662,80462,313499
1421,1,2502,7219,218616
1422,1,1345,81019,53991
1423,1,1715,91066,200512
1424,914,6235,90443,322888
1425,1,965,98797,276005
1426,4,2623,87052,131103
1427,1,2024,53019,280781
1428,1,8249,16508,79663
1429,6,8180,46641,334515
1430,2,6243,81040,298048
1431,11,2393,3995,277390
1432,1,4440,65087,300384
1433,14,1415,97748,2036
1434,1,9318,30199,72956
1435,5,5763,64524,67899
1436,10,9032,82222,239005
1437,1,3298,20697,76425
1438,1,7591,35040,293002
1439,1,8083,96341,67538
1440,1,3136,72942,242788
1441,127,2372,79962,183317
1442,1,5484,24415,23434
1443,1,8385,84217,12095
1444,7,2416,82806,270538
1445,2,6228,5757,151014
1446,3,2843,23846,137441
1447,1,5876,39379,250141
1448,1,6540,90780,318237
1449,343,683,94112,303863
1450,1,1367,83174,263548
1451,468,9576,66200,173268
1452,2,4254,26770,18496
1453,1,6373,43153,328732
1454,21,7069,17635,115636
1455,2,8064,69579,266684
1456,91,7255,95422,199711
1457,1,3894,9709,108006
1458,2,860,54617,339296
1459,1,2262,77540,12075
1460,39,1601,95279,101466
1461,3,150,36628,252704
1462,19,4540,87217,234471
1463,54,1305,98785,302734
1464,4,3512,66708,8744
1465,1,1987,99606,134402
1466,26,8537,76922,169163
1467,8,9177,22085,298602
1468,1,1203,77218,63982
1469,1,9231,95824,25051
1470,232,3824,40322,230949
1471,1,3922,77140,187909
1472,38,6699,62159,112750
1473,4,9248,43435,115901
1474,1,6453,64675,4104
1475,15,4192,66917,271093
1476,2,8663,98070,216988
1477,20,5436,49808,361113
1478,5,9716,21863,192708
1479,11,8763,86973,97293
1480,33,2603,68884,86377
1481,7,27,99633,58083
1482,3,2528,32175,195831
1483,1,7157,66841,269610
1484,1,8769,95354,156252
1485,6,6921,63565,214699
1486,4,8232,2422,320242
1487,173,4564,42461,289231
1488,1,4405,96216,147182
1489,3,9419,62252,175492
1490,1,3786,46847,333541
1491,1,7825,42255,180677
1492,6,5403,78604,329520
1493,1,8241,91754,326450
1494,2,8806,92870,239786
1495,332,1426,89894,33749
1496,7,4770,69018,202256
1497,6,2564,56170,232660
1498,1,1972,98068,341791
1499,1,8078,55628,134833
1500,1,4395,80364,212997
1501,1,5215,9430,187795
1502,11,7141,40722,58507
1503,4,7219,69388,313971
1504,2,131,6531,296603
1505,218,5751,96522,264408
1506,17,1000,14452,207620
1507,12,617,11255,171590
1508,3,2544,22617,147211
1509,1,8591,36801,283876
1510,13,3523,40018,347508
1511,4,7858,50014,215069
1512,3,9302,82370,272578
1513,10,7142,85840,363939
1514,1,1357,83070,265369
1515,437,4499,1063,106945
1516,1,4916,72555,2626
1517,1,5467,28728,229971
1518,9,6140,69073,209261
1519,2,7963,13675,181362
1520,1,4466,54635,8270
1521,1,9598,20217,206020
1522,1,7167,63512,140155
1523,102,6602,82968,72240
1524,2,788,82461,174461
1525,9,6474,91327,156717
1526,4,1032,14036,314207
1527,6,8696,45748,214313
1528,2,2516,65708,191067
1529,8,2797,11206,187390
1530,415,3564,73018,128923
1531,28,8145,59506,178355
1532,34,8996,18188,46841
1533,68,6329,23907,218516
1534,1,9951,48599,208491
1535,2,8389,34996,151295
1536,9,42,58434,294220
1537,4,367,62980,180038
1538,1,9218,91353,298592
1539,123,9948,66175,33908
1540,2,6139,48540,35926
1541,1,4544,39183,50320
1542,13,9897,21655,177762
1543,1,1644,56289,144490
1544,4,2914,68160,352827
1545,10,8477,84423,176342
1546,5,7797,35667,230674
1547,2,5743,49708,167374
1548,3,602,63100,9827
1549,1,4965,95065,321262
1550,1,3445,83709,160389
1551,1,7077,70392,246809
1552,5,1669,44078,215235
1553,14,2863,18464,1402
1554,19,4353,80281,28191
1555,2,3949,39120,59011
1556,1,5898,77823,243172
1557,2,835,87031,25029
1558,1,5457,84339,132258
1559,2,3748,37715,322208
1560,272,3939,86929,37622
1561,17,4300,90995,281312
1562,2,2834,46190,191514
1563,2,8200,44141,210392
1564,1,3658,44907,141749
1565,5,7993,40504,49929
1566,2,5388,85027,196133
1567,2,5146,19877,124670
1568,28,8789,48067,195497
1569,1,290,88363,305174
1570,12,5637,63699,313422
1571,1,7993,47465,262976
1572,1,6698,52751,23232
1573,1,8699,34406,329290
1574,4,3169,53811,87894
1575,1,4948,58202,987
1576,1,7619,13339,131923
1577,2,9715,58274,332189
1578,7,4170,95622,258317
1579,5,8015,94420,363612
1580,1,4766,16317,291489
1581,1,5233,74961,178282
1582,3511,8491,93438,113641
1583,2,4644,48872,210986
1584,1,7561,3330,100120
1585,4,6362,13209,10117
1586,1,5701,80711,355365
1587,1,645,99350,54977
1588,2,578,50230,241179
1589,3,4419,75318,17535
1590,2,7086,91846,313201
1591,1,8668,40974,164530
1592,6,6519,92227,81840
1593,1,5983,75800,123916
1594,5,9591,55604,233398
1595,2,4096,46261,103779
1596,13,7976,31478,192946
1597,36,5834,92174,276399
1598,3,746,64101,30301
1599,2,2177,69990,282241
1600,1,1399,28002,120840
1601,14,1745,98735,101634
1602,4,1220,35666,99385
1603,1,7670,40618,86492
1604,2,5076,80542,118862
1605,2,3687,41111,251546
1606,7,9303,54270,231542
1607,10,1025,91031,140525
1608,2,367,25693,349994
1609,1,845,59806,353132
1610,7,5968,82430,229090
1611,22,9187,20103,204385
1612,18,8416,22821,179677
1613,1,6801,31102,246875
1614,15,4333,92739,35814
1615,1,8300,68563,204651
1616,2,9557,13591,46379
1617,15,2105,25707,87162
1618,1,2727,42241,83397
1619,14,1354,14183,307014
1620,2,8955,74398,76938
1621,22,5016,51684,166972
1622,2,4328,82468,329838
1623,1,6100,91760,112602
1624,1,5195,36722,150162
1625,86,1793,68259,51148
1626,13,8722,87259,179626
1627,1,6260,59002,98347
1628,2,300,90067,177277
1629,1,3377,72433,339775
1630,4,1643,90442,310962
1631,1,7027,67239,157763
1632,12,8800,36630,260391
1633,126,4263,50070,351672
1634,1,458,9765,136858
1635,5,3995,25996,127368
1636,1,978,12773,58350
1637,1,2769,71003,108559
1638,64,188,25638,850
1639,2,6470,38153,245741
1640,60,758,95986,300423
1641,1,6911,86692,348658
1642,2,1777,71233,124382
1643,11,6181,18925,316513
1644,1,7917,55191,342993
1645,2,1077,83429,218123
1646,1,1537,65404,77219
1647,1,8940,68624,270609
1648,2,809,86085,157184
1649,1,6389,75276,116587
1650,1,2652,50741,155910
1651,5,6564,33647,322311
1652,2,4891,14312,308713
1653,4,6575,4851,169294
1654,7,3780,79853,357424
1655,1,4099,74597,17402
1656,330,7972,84565,8109
1657,1,2142,44079,347081
1658,6371,9768,59065,357920
1659,1,9050,9064,195960
1660,3,1636,24620,208198
1661,2933,2330,75967,205133
1662,2,177,60604,145371
1663,1,5442,32323,35120
1664,4,6521,95503,72639
1665,12,5586,22528,210517
1666,13,2304,22837,59288
1667,2,411,72143,267410
1668,2,4528,67424,5487
1669,1,9888,30397,104327
1670,11,6031,71466,121001
1671,9,4884,25183,357797
1672,21,1355,559,214043
1673,1,3921,42766,44282
1674,2,5539,33256,197857
1675,3,5656,16007,13631
1676,34,1336,39880,24687
1677,59,1449,19732,284731
1678,1,1422,74889,173235
1679,1,9551,92607,252807
1680,3,196,28908,177668
1681,15,9878,59480,52412
1682,2,8077,10676,254769
1683,6,3150,4281,181089
1684,2,7404,7469,300485
1685,1,2123,33247,200272
1686,1,1528,51402,132839
1687,3,3799,99716,332710
1688,4,9677,42043,109490
1689,1,6311,73219,135722
1690,1,9132,59448,211662
1691,2,7137,7949,4924
1692,2,3678,40654,170183
1693,137,9620,93845,238576
1694,5,3821,10490,335048
1695,10,3873,5847,119353
1696,1,4329,76041,220306
1697,9,7393,43691,262078
1698,48,4326,44602,60981
1699,11,4952,71152,147276
1700,48,708,76894,159106
1701,6,7190,95075,113885
1702,22,8871,12155,180585
1703,2,5586,37947,85039
1704,2,7455,77903,306015
1705,44,5897,75986,156708
1706,14,6776,15384,55148
1707,1,7932,75515,247809
1708,2,7366,47456,152007
1709,5,5753,54832,179003
1710,2,8385,74092,239032
1711,1,6348,89539,302313
1712,1,8306,44284,140700
1713,143,406,99381,106545
1714,3,9976,66516,135173
1715,228,6230,69262,182911
1716,8,187,56869,198683
1717,7,9789,23855,340764
1718,7,6681,8871,114549
1719,2,6714,71810,249749
1720,1,7256,57765,239189
1721,2,6138,61393,21434
1722,9,3361,74646,296224
1723,45,6657,18916,197263
1724,1,7675,77236,96332
1725,36,7276,9144,351315
1726,12,904,57384,124971
1727,1588,2019,17042,290403
1728,4,2825,24568,346392
1729,13,6667,70732,342443
1730,71,4710,26440,85965
1731,1,3963,6801,75025
1732,1,9657,30119,132242
1733,1,370,52578,14434
1734,20,6191,74187,135576
1735,7,38,52276,320850
1736,1,2139,25000,178795
1737,2,6420,42352,73702
1738,4,1481,17897,265211
1739,1,7904,93770,25460
1740,1,6268,34722,133069
1741,3,9105,44084,150612
1742,3,5582,32167,55907
1743,1,9481,82805,272778
1744,12,4194,21853,189850
1745,1,5096,18766,277562
1746,14,5309,32451,232819
1747,2,4960,17304,191451
1748,1,490,62872,292098
1749,27,6952,72175,277891
1750,4,7318,71350,208084
1751,1,2957,5511,119897
1752,7,2131,22123,64144
1753,1,1232,62985,17922
1754,53,1525,81453,170933
1755,3,6795,27375,310309
1756,11,2159,70772,247452
1757,3,7931,20904,272313
1758,2,1250,32978,82579
1759,15,9297,47487,214273
1760,1,1854,62114,349456
1761,3,5075,39377,60218
1762,2,3842,25520,95815
1763,3,8300,869,246944
1764,1,5312,10300,21668
1765,1,7990,40924,177459
1766,6,2459,2780,77144
1767,6,60,10784,256429
1768,1,6006,35598,35035
1769,2,8681,65312,324804
1770,1,1117,7282,141066
1771,2,2157,61141,167530
1772,5,294,12803,186391
1773,1,9358,58631,132573
1774,1,833,30122,208795
1775,1,8759,44782,153279
1776,8,3091,26433,7024
1777,3,6103,66544,258690
1778,1,3898,90282,291185
1779,1,8764,92697,337780
1780,1,803,11525,136114
1781,1,9739,20124,120125
1782,1,7954,9893,140453
1783,8,8709,44859,262232
1784,6,7542,914,50151
1785,1,1751,74121,226643
1786,2,7920,87728,69329
1787,1,2116,45928,38595
1788,3,758,15619,294834
1789,1,5781,16559,124925
1790,1,2448,74070,235911
1791,22,4402,75413,339448
1792,24,7809,76742,178503
1793,2,9723,13519,180183
1794,3,6095,42299,65480
1795,1,3458,79215,338651
1796,2,4628,78846,86442
1797,511,7646,43811,240906
1798,1,1814,40603,96217
1799,1,7664,31225,305568
1800,2,6316,17077,181313
1801,4,8473,71489,124642
1802,6,2914,39372,342431
1803,3,7698,95371,235685
1804,1,7115,92836,241743
1805,2,4226,38938,100281
1806,4,3237,82532,179626
1807,27,7577,68013,259737
1808,1,6167,47436,249851
1809,1,6654,98656,161159
1810,1,8496,88651,339524
1811,1,2568,80398,299555
1812,1,3710,35418,279939
1813,5,4864,16432,153623
1814,2,6861,6628,328459
1815,1,817,74400,150513
1816,1,1079,54913,185775
1817,2,7830,54422,66818
1818,1,2750,53152,200249
1819,6,2268,16501,191873
1820,1,2520,4333,115776
1821,2,9824,30269,27815
1822,3,1385,94088,140735
1823,83,961,13141,355871
1824,1,7648,31684,57008
1825,148,1863,98585,241233
1826,1,2987,51905,162917
1827,64,4238,64402,172103
1828,2,209,1511,332470
1829,1,4357,16499,320014
1830,13,3563,43249,320246
1831,3,4472,58770,160524
1832,1,9425,70610,334167
1833,1,5293,80801,218763
1834,6,7886,62478,43212
1835,970,4083,78005,10423
1836,13,2723,56529,85735
1837,8,7619,95499,123878
1838,2,174,5598,106322
1839,1,9221,2084,301282
1840,1,911,56666,157609
1841,22,6662,8855,338125
1842,1,2387,59194,263842
1843,2,5323,41694,136215
1844,5,861,93638,148972
1845,1,4073,16377,210005
1846,4,9809,18824,32069
1847,8,7257,47669,140321
1848,157,3681,81524,102998
1849,1,3788,89642,301240
1850,2,315,36331,167492
1851,25,9666,24016,361177
1852,1,8412,61448,292520
1853,6,5479,59858,103877
1854,1,8372,12925,116033
1855,1,7888,30467,145351
1856,1,3412,6616,94786
1857,1235,6933,40662,53200
